file,class,method,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/namefinder/IndexTagger.java,org.apache.opennlp.namefinder.IndexTagger,getIdx2Tag/0,false,50,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/namefinder/IndexTagger.java,org.apache.opennlp.namefinder.IndexTagger,getNumberOfTags/0,false,54,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/namefinder/TokenIds.java,org.apache.opennlp.namefinder.TokenIds,"TokenIds/2[int[][][],int[][]]",true,25,1,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/namefinder/TokenIds.java,org.apache.opennlp.namefinder.TokenIds,getCharIds/0,false,30,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/namefinder/TokenIds.java,org.apache.opennlp.namefinder.TokenIds,getWordIds/0,false,34,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/namefinder/SequenceTagging.java,org.apache.opennlp.namefinder.SequenceTagging,predict/1[java.lang.String[][]],false,81,3,1,2,4,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/namefinder/SequenceTagging.java,org.apache.opennlp.namefinder.SequenceTagging,close/0,false,130,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/namefinder/SequenceTagging.java,org.apache.opennlp.namefinder.SequenceTagging,SequenceTagging/1[org.apache.opennlp.namefinder.PredictionConfiguration],true,43,3,1,6,6,0,0,1,6,0,0,0,0,0,1,1,0,4,0,0,0,0,0,17,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/namefinder/SequenceTagging.java,org.apache.opennlp.namefinder.SequenceTagging,clearAdaptiveData/0,false,126,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/namefinder/SequenceTagging.java,org.apache.opennlp.namefinder.SequenceTagging,SequenceTagging/1[java.io.InputStream],true,53,3,1,6,11,0,4,1,6,0,0,0,0,2,0,4,0,8,0,1,0,0,0,24,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/namefinder/SequenceTagging.java,org.apache.opennlp.namefinder.SequenceTagging,find/1[java.lang.String[]],false,71,5,2,4,9,2,1,1,4,1,1,0,0,0,0,0,3,1,0,1,0,0,0,8,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/namefinder/SequenceTagging.java,org.apache.opennlp.namefinder.SequenceTagging,predict/1[org.apache.opennlp.namefinder.TokenIds],false,86,6,5,22,23,1,8,1,22,0,0,3,1,1,0,8,9,10,0,3,0,0,0,18,2,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/namefinder/Viterbi.java,org.apache.opennlp.namefinder.Viterbi,argmax_columnwise/1[float[][]],false,91,2,4,1,15,1,5,1,1,0,0,2,0,0,0,0,6,8,0,3,0,0,0,9,10,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/namefinder/Viterbi.java,org.apache.opennlp.namefinder.Viterbi,zeros_like/1[float[][]],false,40,1,2,1,5,1,2,1,1,0,0,1,0,0,0,0,3,2,0,1,0,0,0,6,10,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/namefinder/Viterbi.java,org.apache.opennlp.namefinder.Viterbi,max_columnwise/1[float[][]],false,71,1,3,1,10,1,3,1,1,0,0,2,0,0,0,0,4,5,0,2,0,0,0,7,10,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/namefinder/Viterbi.java,org.apache.opennlp.namefinder.Viterbi,zeros_like/1[int[]],false,47,1,2,1,5,1,2,1,1,0,0,1,0,0,0,0,5,2,0,1,0,0,0,6,10,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/namefinder/Viterbi.java,org.apache.opennlp.namefinder.Viterbi,"expand_dims_axis_one_plus_array/2[float[],float[][]]",false,58,3,4,1,11,1,4,2,1,1,1,2,1,0,0,1,6,5,1,2,0,0,0,14,10,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/namefinder/Viterbi.java,org.apache.opennlp.namefinder.Viterbi,"decode/2[float[][],float[][]]",false,131,3,3,12,18,1,7,2,12,8,2,2,0,0,0,0,8,10,4,1,0,0,0,24,9,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/namefinder/Viterbi.java,org.apache.opennlp.namefinder.Viterbi,argmax/1[float[]],false,107,1,3,1,11,1,3,1,1,0,0,1,0,0,0,0,3,5,0,2,0,0,0,6,10,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/namefinder/Viterbi.java,org.apache.opennlp.namefinder.Viterbi,max/1[float[]],false,83,1,2,1,7,1,2,1,1,0,0,1,0,0,0,0,1,3,0,1,0,0,0,5,10,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/namefinder/Viterbi.java,org.apache.opennlp.namefinder.Viterbi,"plus/2[float[],float[]]",false,119,1,3,1,12,1,2,2,1,0,0,1,1,0,0,1,1,3,0,2,0,0,0,10,9,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/namefinder/Viterbi.java,org.apache.opennlp.namefinder.Viterbi,shape/1[float[][]],false,54,2,1,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,10,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/namecat/NameCategorizer.java,org.apache.opennlp.namecat.NameCategorizer,argmax/1[float[]],false,61,1,5,0,10,1,2,1,0,0,0,1,2,0,0,1,3,3,0,2,0,0,0,11,10,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/namecat/NameCategorizer.java,org.apache.opennlp.namecat.NameCategorizer,NameCategorizer/1[java.io.InputStream],true,42,2,1,13,12,0,6,1,13,0,0,0,0,2,0,3,1,6,0,1,0,0,2,22,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/namecat/NameCategorizer.java,org.apache.opennlp.namecat.NameCategorizer,categorize/1[java.lang.String[]],false,74,4,4,20,21,2,12,1,20,1,1,2,1,2,0,4,7,13,0,2,0,0,1,15,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/normalizer/Normalizer.java,org.apache.opennlp.normalizer.Normalizer,Normalizer/1[java.io.InputStream],true,48,3,1,12,11,0,5,1,12,1,1,0,0,2,0,3,0,7,0,1,0,0,1,22,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/normalizer/Normalizer.java,org.apache.opennlp.normalizer.Normalizer,normalize/1[java.lang.String[]],false,81,2,8,26,34,2,16,1,26,0,0,5,2,2,0,4,12,18,1,5,0,0,0,30,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/normalizer/Normalizer.java,org.apache.opennlp.normalizer.Normalizer,loadCharMap/1[java.io.InputStream],false,67,0,2,5,10,1,3,1,5,0,0,1,1,1,1,0,1,3,0,2,0,0,0,15,10,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/normalizer/Normalizer.java,org.apache.opennlp.normalizer.Normalizer,main/1[java.lang.String[]],false,138,1,1,2,5,0,2,1,2,1,1,0,0,0,0,2,1,2,0,0,0,0,0,20,9,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/tf-ner-poc/src/main/java/org/apache/opennlp/ModelUtil.java,org.apache.opennlp.ModelUtil,writeModelToTmpDir/1[java.io.InputStream],false,29,0,2,11,15,1,4,1,11,0,0,1,1,0,0,1,0,5,0,1,0,0,0,21,9,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/test/java/modelbuilder/AppTest.java,modelbuilder.AppTest,AppTest/1[java.lang.String],true,19,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/test/java/modelbuilder/AppTest.java,modelbuilder.AppTest,suite/0,false,27,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/test/java/modelbuilder/AppTest.java,modelbuilder.AppTest,testApp/0,false,35,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/Modelable.java,opennlp.addons.modelbuilder.Modelable,writeAnnotatedSentences/0,false,30,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/Modelable.java,opennlp.addons.modelbuilder.Modelable,getAnnotatedSentences/0,false,32,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/Modelable.java,opennlp.addons.modelbuilder.Modelable,getModel/0,false,40,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/Modelable.java,opennlp.addons.modelbuilder.Modelable,"annotate/3[java.lang.String,java.lang.String,java.lang.String]",false,28,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/Modelable.java,opennlp.addons.modelbuilder.Modelable,setAnnotatedSentences/1[java.util.Set<java.lang.String>],false,34,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/Modelable.java,opennlp.addons.modelbuilder.Modelable,addAnnotatedSentence/1[java.lang.String],false,36,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/Modelable.java,opennlp.addons.modelbuilder.Modelable,buildModel/1[java.lang.String],false,38,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/Modelable.java,opennlp.addons.modelbuilder.Modelable,tokenizeSentenceToWords/1[java.lang.String],false,42,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/DefaultModelBuilderUtil.java,opennlp.addons.modelbuilder.DefaultModelBuilderUtil,"generateModel/7[java.io.File,java.io.File,java.io.File,java.io.File,java.io.File,java.lang.String,int]",false,68,12,1,9,19,0,6,7,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,98,9,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/ModelParameter.java,opennlp.addons.modelbuilder.ModelParameter,setParameters/1[T],false,25,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/KnownEntityProvider.java,opennlp.addons.modelbuilder.KnownEntityProvider,getKnownEntitiesType/0,false,37,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/KnownEntityProvider.java,opennlp.addons.modelbuilder.KnownEntityProvider,addKnownEntity/1[java.lang.String],false,32,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/KnownEntityProvider.java,opennlp.addons.modelbuilder.KnownEntityProvider,getKnownEntities/0,false,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/impls/FileSentenceProvider.java,opennlp.addons.modelbuilder.impls.FileSentenceProvider,setParameters/1[opennlp.addons.modelbuilder.impls.BaseModelBuilderParams],false,67,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/impls/FileSentenceProvider.java,opennlp.addons.modelbuilder.impls.FileSentenceProvider,getSentences/0,false,39,2,5,9,25,1,4,0,9,0,0,1,1,1,1,1,1,6,0,3,0,0,0,19,1,2,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/impls/FileModelValidatorImpl.java,opennlp.addons.modelbuilder.impls.FileModelValidatorImpl,validNamedEntity/1[java.lang.String],false,52,1,3,4,10,1,1,1,4,1,1,0,0,0,0,0,0,2,0,1,0,0,0,11,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/impls/FileModelValidatorImpl.java,opennlp.addons.modelbuilder.impls.FileModelValidatorImpl,getBlackList/0,false,70,2,6,9,27,2,3,0,9,0,0,1,2,1,1,1,0,5,0,3,0,0,0,19,1,2,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/impls/FileModelValidatorImpl.java,opennlp.addons.modelbuilder.impls.FileModelValidatorImpl,validSentence/1[java.lang.String],false,46,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/impls/FileModelValidatorImpl.java,opennlp.addons.modelbuilder.impls.FileModelValidatorImpl,setParameters/1[opennlp.addons.modelbuilder.impls.BaseModelBuilderParams],false,41,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/impls/GenericModelGenerator.java,opennlp.addons.modelbuilder.impls.GenericModelGenerator,setParameters/1[opennlp.addons.modelbuilder.impls.BaseModelBuilderParams],false,37,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/impls/GenericModelGenerator.java,opennlp.addons.modelbuilder.impls.GenericModelGenerator,"build/5[opennlp.addons.modelbuilder.SentenceProvider,opennlp.addons.modelbuilder.KnownEntityProvider,opennlp.addons.modelbuilder.ModelGenerationValidator,opennlp.addons.modelbuilder.Modelable,int]",false,43,6,11,20,55,2,5,5,20,0,0,5,0,0,0,17,1,5,7,4,0,0,0,35,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/impls/BaseModelBuilderParams.java,opennlp.addons.modelbuilder.impls.BaseModelBuilderParams,getSentenceFile/0,false,43,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/impls/BaseModelBuilderParams.java,opennlp.addons.modelbuilder.impls.BaseModelBuilderParams,getModelFile/0,false,35,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/impls/BaseModelBuilderParams.java,opennlp.addons.modelbuilder.impls.BaseModelBuilderParams,setAnnotatedTrainingDataFile/1[java.io.File],false,87,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/impls/BaseModelBuilderParams.java,opennlp.addons.modelbuilder.impls.BaseModelBuilderParams,setModelFile/1[java.io.File],false,39,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/impls/BaseModelBuilderParams.java,opennlp.addons.modelbuilder.impls.BaseModelBuilderParams,getAdditionalParams/0,false,67,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/impls/BaseModelBuilderParams.java,opennlp.addons.modelbuilder.impls.BaseModelBuilderParams,setSentenceFile/1[java.io.File],false,47,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/impls/BaseModelBuilderParams.java,opennlp.addons.modelbuilder.impls.BaseModelBuilderParams,getEntityType/0,false,75,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/impls/BaseModelBuilderParams.java,opennlp.addons.modelbuilder.impls.BaseModelBuilderParams,getAnnotatedTrainingDataFile/0,false,83,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/impls/BaseModelBuilderParams.java,opennlp.addons.modelbuilder.impls.BaseModelBuilderParams,"setAdditionalParams/1[java.util.Map<java.lang.String,java.lang.String>]",false,71,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/impls/BaseModelBuilderParams.java,opennlp.addons.modelbuilder.impls.BaseModelBuilderParams,setEntityType/1[java.lang.String],false,79,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/impls/BaseModelBuilderParams.java,opennlp.addons.modelbuilder.impls.BaseModelBuilderParams,getKnownEntitiesFile/0,false,51,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-sandbox-37af4c6d42a9affba4f7c9bbc64175768750563f/modelbuilder-addon/src/main/java/opennlp/addons/modelbuilder/impls/BaseModelBuilderParams.java,opennlp.addons.modelbuilder.impls.BaseModelBuilderParams,setKnownEntitiesFile/1[java.io.File],false,55,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
