file,class,method,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/ad/ADNameSampleStream.java,opennlp.tools.formats.ad.ADNameSampleStream,processTok/1[java.lang.String],false,350,1,17,15,52,1,11,1,15,2,1,0,8,0,0,2,16,20,2,3,0,0,0,21,2,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/ad/ADNameSampleStream.java,opennlp.tools.formats.ad.ADNameSampleStream,getTextID/1[opennlp.tools.formats.ad.ADSentenceStream.Sentence],false,463,1,12,9,55,4,6,1,9,0,0,0,1,0,0,8,4,14,3,3,0,0,0,20,2,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/ad/ADNameSampleStream.java,opennlp.tools.formats.ad.ADNameSampleStream,processLexeme/1[java.lang.String],false,337,1,4,7,13,1,2,1,7,1,2,1,0,0,0,0,1,2,0,2,0,0,0,8,2,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/ad/ADNameSampleStream.java,opennlp.tools.formats.ad.ADNameSampleStream,getNER/1[java.lang.String],false,419,0,5,7,16,3,3,1,7,0,0,1,0,0,0,2,1,3,0,3,0,0,0,20,10,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/ad/ADNameSampleStream.java,opennlp.tools.formats.ad.ADNameSampleStream,"ADNameSampleStream/2[opennlp.tools.util.ObjectStream<java.lang.String>,boolean]",true,175,2,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,31,1,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/ad/ADNameSampleStream.java,opennlp.tools.formats.ad.ADNameSampleStream,reset/0,false,436,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/ad/ADNameSampleStream.java,opennlp.tools.formats.ad.ADNameSampleStream,"processLeaf/3[opennlp.tools.formats.ad.ADSentenceStream.SentenceParser.Leaf,java.util.List<java.lang.String>,java.util.List<opennlp.tools.util.Span>]",false,264,4,14,19,52,1,11,3,19,2,3,0,6,0,0,2,8,17,4,3,0,0,0,48,2,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/ad/ADNameSampleStream.java,opennlp.tools.formats.ad.ADNameSampleStream,read/0,false,207,6,3,8,17,2,6,0,8,2,5,1,2,0,1,0,0,8,0,2,0,0,0,23,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/TwentyNewsgroupSampleStreamFactory.java,opennlp.tools.formats.TwentyNewsgroupSampleStreamFactory$Parameters,getDataDir/0,false,85,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/TwentyNewsgroupSampleStreamFactory.java,opennlp.tools.formats.TwentyNewsgroupSampleStreamFactory$Parameters,getTokenizerModel/0,false,89,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/TwentyNewsgroupSampleStreamFactory.java,opennlp.tools.formats.TwentyNewsgroupSampleStreamFactory$Parameters,getRuleBasedTokenizer/0,false,93,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/TwentyNewsgroupSampleStreamFactory.java,opennlp.tools.formats.TwentyNewsgroupSampleStreamFactory,registerFactory/0,false,37,4,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,9,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/TwentyNewsgroupSampleStreamFactory.java,opennlp.tools.formats.TwentyNewsgroupSampleStreamFactory,TwentyNewsgroupSampleStreamFactory/1[java.lang.Class<P>],true,43,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/TwentyNewsgroupSampleStreamFactory.java,opennlp.tools.formats.TwentyNewsgroupSampleStreamFactory,create/1[java.lang.String[]],false,48,9,7,7,30,1,3,1,7,0,0,0,2,2,0,5,3,6,2,2,0,0,0,26,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/TwentyNewsgroupSampleStream.java,opennlp.tools.formats.TwentyNewsgroupSampleStream,"TwentyNewsgroupSampleStream/2[opennlp.tools.tokenize.Tokenizer,java.nio.file.Path]",true,39,2,3,7,9,0,1,2,7,1,1,2,0,0,0,0,0,1,0,2,0,0,1,16,0,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/TwentyNewsgroupSampleStream.java,opennlp.tools.formats.TwentyNewsgroupSampleStream,read/0,false,52,2,2,6,8,2,2,0,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,11,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/TwentyNewsgroupSampleStream.java,opennlp.tools.formats.TwentyNewsgroupSampleStream,close/0,false,70,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/TwentyNewsgroupSampleStream.java,opennlp.tools.formats.TwentyNewsgroupSampleStream,reset/0,false,65,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/DocumentSampleStreamFactory.java,opennlp.tools.formats.DocumentSampleStreamFactory,create/1[java.lang.String[]],false,49,10,2,6,13,1,3,1,6,0,0,0,0,1,0,1,0,4,0,1,0,0,0,22,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/DocumentSampleStreamFactory.java,opennlp.tools.formats.DocumentSampleStreamFactory,DocumentSampleStreamFactory/1[java.lang.Class<P>],true,45,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/DocumentSampleStreamFactory.java,opennlp.tools.formats.DocumentSampleStreamFactory,registerFactory/0,false,40,4,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/LemmatizerSampleStreamFactory.java,opennlp.tools.formats.LemmatizerSampleStreamFactory,LemmatizerSampleStreamFactory/1[java.lang.Class<P>],true,45,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/LemmatizerSampleStreamFactory.java,opennlp.tools.formats.LemmatizerSampleStreamFactory,create/1[java.lang.String[]],false,49,10,2,6,13,1,3,1,6,0,0,0,0,1,0,1,0,4,0,1,0,0,0,22,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/LemmatizerSampleStreamFactory.java,opennlp.tools.formats.LemmatizerSampleStreamFactory,registerFactory/0,false,40,4,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/frenchtreebank/ConstitDocumentHandler.java,opennlp.tools.formats.frenchtreebank.ConstitDocumentHandler,"characters/3[char[],int,int]",false,128,1,1,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/frenchtreebank/ConstitDocumentHandler.java,opennlp.tools.formats.frenchtreebank.ConstitDocumentHandler,"endElement/3[java.lang.String,java.lang.String,java.lang.String]",false,134,3,10,15,42,0,11,3,15,0,0,1,0,0,0,1,10,14,3,5,0,0,0,29,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/frenchtreebank/ConstitDocumentHandler.java,opennlp.tools.formats.frenchtreebank.ConstitDocumentHandler,"startElement/4[java.lang.String,java.lang.String,java.lang.String,org.xml.sax.Attributes]",false,65,3,10,7,35,0,4,4,7,0,0,0,5,0,1,4,5,12,3,3,0,0,0,30,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/frenchtreebank/ConstitDocumentHandler.java,opennlp.tools.formats.frenchtreebank.ConstitDocumentHandler,ConstitDocumentHandler/1[java.util.List<opennlp.tools.parser.Parse>],true,56,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/frenchtreebank/ConstitParseSampleStreamFactory.java,opennlp.tools.formats.frenchtreebank.ConstitParseSampleStreamFactory,ConstitParseSampleStreamFactory/0,true,35,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/frenchtreebank/ConstitParseSampleStreamFactory.java,opennlp.tools.formats.frenchtreebank.ConstitParseSampleStreamFactory,create/1[java.lang.String[]],false,39,8,1,2,4,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/frenchtreebank/ConstitParseSampleStreamFactory.java,opennlp.tools.formats.frenchtreebank.ConstitParseSampleStreamFactory,registerFactory/0,false,48,3,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,9,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/frenchtreebank/ConstitParseSampleStream.java,opennlp.tools.formats.frenchtreebank.ConstitParseSampleStream,ConstitParseSampleStream/1[opennlp.tools.util.ObjectStream<byte[]>],true,40,3,1,1,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/frenchtreebank/ConstitParseSampleStream.java,opennlp.tools.formats.frenchtreebank.ConstitParseSampleStream,read/0,false,45,5,5,7,19,2,2,0,7,0,0,0,1,1,0,0,2,2,0,3,0,0,0,20,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/ConllXPOSSampleStreamFactory.java,opennlp.tools.formats.ConllXPOSSampleStreamFactory,create/1[java.lang.String[]],false,53,9,3,6,15,2,2,1,6,0,0,0,0,1,0,2,1,2,1,1,0,0,0,26,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/ConllXPOSSampleStreamFactory.java,opennlp.tools.formats.ConllXPOSSampleStreamFactory,ConllXPOSSampleStreamFactory/1[java.lang.Class<P>],true,49,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/ConllXPOSSampleStreamFactory.java,opennlp.tools.formats.ConllXPOSSampleStreamFactory,registerFactory/0,false,44,4,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/EvalitaNameSampleStream.java,opennlp.tools.formats.EvalitaNameSampleStream,"EvalitaNameSampleStream/3[opennlp.tools.formats.EvalitaNameSampleStream.LANGUAGE,opennlp.tools.util.InputStreamFactory,int]",true,83,3,2,1,11,0,0,3,1,0,0,0,0,1,0,1,0,3,0,1,0,0,0,25,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/EvalitaNameSampleStream.java,opennlp.tools.formats.EvalitaNameSampleStream,read/0,false,119,5,29,16,65,3,11,0,16,2,1,2,10,0,5,17,19,23,4,4,0,0,0,46,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/EvalitaNameSampleStream.java,opennlp.tools.formats.EvalitaNameSampleStream,close/0,false,227,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/EvalitaNameSampleStream.java,opennlp.tools.formats.EvalitaNameSampleStream,"EvalitaNameSampleStream/3[opennlp.tools.formats.EvalitaNameSampleStream.LANGUAGE,opennlp.tools.util.ObjectStream<java.lang.String>,int]",true,77,2,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/EvalitaNameSampleStream.java,opennlp.tools.formats.EvalitaNameSampleStream,reset/0,false,223,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/EvalitaNameSampleStream.java,opennlp.tools.formats.EvalitaNameSampleStream,"extract/3[int,int,java.lang.String]",false,95,2,5,2,19,1,1,3,2,0,0,0,0,0,0,9,1,5,1,1,0,0,0,8,10,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/brat/EventAnnotation.java,opennlp.tools.formats.brat.EventAnnotation,"EventAnnotation/4[java.lang.String,java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",true,30,0,1,2,5,0,0,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,4,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/brat/EventAnnotation.java,opennlp.tools.formats.brat.EventAnnotation,getArguments/0,false,41,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/brat/EventAnnotation.java,opennlp.tools.formats.brat.EventAnnotation,getEventTrigger/0,false,37,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/brat/AttributeAnnotation.java,opennlp.tools.formats.brat.AttributeAnnotation,"AttributeAnnotation/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",true,26,0,1,0,5,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,4,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/brat/AttributeAnnotation.java,opennlp.tools.formats.brat.AttributeAnnotation,getValue/0,false,36,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/brat/AttributeAnnotation.java,opennlp.tools.formats.brat.AttributeAnnotation,getAttachedTo/0,false,32,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/brat/AttributeAnnotation.java,opennlp.tools.formats.brat.AttributeAnnotation,toString/0,false,41,0,2,1,3,1,0,0,1,0,0,0,1,0,1,3,0,0,2,0,0,0,0,6,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/brat/AnnotationConfiguration.java,opennlp.tools.formats.brat.AnnotationConfiguration,"AnnotationConfiguration/1[java.util.Map<java.lang.String,java.lang.String>]",true,44,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/brat/AnnotationConfiguration.java,opennlp.tools.formats.brat.AnnotationConfiguration,parse/1[java.io.File],false,102,1,1,1,5,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,13,9,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/brat/AnnotationConfiguration.java,opennlp.tools.formats.brat.AnnotationConfiguration,getTypeClass/1[java.lang.String],false,49,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/brat/AnnotationConfiguration.java,opennlp.tools.formats.brat.AnnotationConfiguration,parse/1[java.io.InputStream],false,54,2,10,9,36,1,5,1,9,0,0,1,1,0,1,7,2,7,1,5,0,0,0,21,9,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/brat/BratNameSampleStreamFactory.java,opennlp.tools.formats.brat.BratNameSampleStreamFactory$Parameters,getTokenizerModel/0,false,57,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/brat/BratNameSampleStreamFactory.java,opennlp.tools.formats.brat.BratNameSampleStreamFactory$Parameters,getNameTypes/0,false,69,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/brat/BratNameSampleStreamFactory.java,opennlp.tools.formats.brat.BratNameSampleStreamFactory$Parameters,getSentenceDetectorModel/0,false,53,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/brat/BratNameSampleStreamFactory.java,opennlp.tools.formats.brat.BratNameSampleStreamFactory$Parameters,getBratDataDir/0,false,47,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/brat/BratNameSampleStreamFactory.java,opennlp.tools.formats.brat.BratNameSampleStreamFactory$Parameters,getRecursive/0,false,65,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/brat/BratNameSampleStreamFactory.java,opennlp.tools.formats.brat.BratNameSampleStreamFactory$Parameters,getAnnotationConfig/0,false,50,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/brat/BratNameSampleStreamFactory.java,opennlp.tools.formats.brat.BratNameSampleStreamFactory$Parameters,getRuleBasedTokenizer/0,false,61,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/brat/BratNameSampleStreamFactory.java,opennlp.tools.formats.brat.BratNameSampleStreamFactory,BratNameSampleStreamFactory/0,true,74,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/brat/BratNameSampleStreamFactory.java,opennlp.tools.formats.brat.BratNameSampleStreamFactory,create/1[java.lang.String[]],false,94,17,13,17,61,1,8,1,17,1,1,0,4,4,0,8,7,13,1,2,0,0,0,47,1,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/brat/BratNameSampleStreamFactory.java,opennlp.tools.formats.brat.BratNameSampleStreamFactory,notNull/1[java.lang.Object[]],false,84,0,3,0,6,2,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,17,2,0,true
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/brat/BratNameSampleStreamFactory.java,opennlp.tools.formats.brat.BratNameSampleStreamFactory,registerFactory/0,false,168,3,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,9,0,false
/Users/gichan/Desktop/MLCQ data try/ck_csvs/../gits/opennlp-a07efca33b40f18e9d28a59f9e40924a0c8a89a5/opennlp-tools/src/main/java/opennlp/tools/formats/brat/BratDocumentStream.java,opennlp.tools.formats.brat.BratDocumentStream,read/0,false,89,1,2,3,10,1,4,0,3,0,0,0,0,1,0,2,0,5,2,2,0,0,0,16,1,0,false
